itemId,seriesId,flag,detail,source
43892,15458,span-retracted,withdrew the model's own #?-?: Shaman King - The Super Star is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1466
43893,15458,span-retracted,withdrew the model's own #?-?: Shaman King - The Super Star is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1467
43894,15458,span-retracted,withdrew the model's own #?-?: Shaman King - The Super Star is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1468
43895,15458,span-retracted,withdrew the model's own #?-?: Shaman King - The Super Star is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1469
43896,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Zero is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1470
43897,15458,span-retracted,"withdrew the model's own #?-?: the file reports 0 pages, so there is nothing in it to read a chapter range from; it is also part of Zero, a separate work sharing this Series id",line 1471
69709,15489,span-retracted,"withdrew the model's own #?-?: the volume collects a back-up feature from Justice League (2011), which is not on this shelf, and the shelf's own numbering is shared by two runs",line 1489
93422,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1490
93423,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1491
93428,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1492
93429,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1493
93452,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1494
93453,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1495
93454,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1496
93459,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1497
93460,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1498
93977,15504,span-retracted,withdrew the model's own #?-?: five runs number from #1 on this shelf and four collection lines reuse the ordinals; no range can identify which run's issues a book holds,line 1499
21649,15521,span-retracted,"withdrew the model's own #?-?: LOCG says #1-5 and ComicVine #0-5 for the same book, and the shelf's three files belong to runs that cannot be told apart",line 1500
21650,15521,span-retracted,"withdrew the model's own #?-?: no claim of its own beyond a single-comic record, and its ordinal is shared with a different run's v02",line 1501
43927,15755,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1543
21668,15854,span-retracted,withdrew the model's own #?-?: a 2014 Dynamite trade whose range would land on 1991 Valiant issues of the same numbers,line 1569
21669,15854,span-retracted,withdrew the model's own #?-?: same run mismatch as Vol. 01,line 1570
111098,15854,span-retracted,"withdrew the model's own #?-?: not a collected edition — a 21-42pp single issue of Valiant's Solar v2 (1991), flagged IsCollection by its ComicInfo format tag",line 1571
57125,15861,span-retracted,withdrew the model's own #?-?: a range in DC Solo's numbering would capture Marvel's and Titan's issues of the same numbers; the runs have to be split first,line 1572
39311,15929,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1601
39312,15929,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1602
93683,16047,span-retracted,"withdrew the model's own #?-?: the book says 'COLLECTING EDGE OF SPIDER-VERSE #2, SPIDER-GWEN (2015A) #1-5 AND SPIDER-GWEN (2015B) #1-6' — it collects BOTH runs, so no single range in one numbering describes it",line 1646
93686,16047,span-retracted,"withdrew the model's own #?-?: the book says 'COLLECTING EDGE OF SPIDER-VERSE #2 AND SPIDER-GWEN #1-5' and that is the 2015A mini, but 2015B also numbers #1-5 on this same shelf, and the shelf's one real comic (93993, the 2023 Shadow Clones Annual) carries IssueNo 1; a #1-5 here cannot say which run it means",line 1649
